Accuracy,Precision,Recall,F1,Method,Model,Optimizer,TimeSec,SourceFile
0.6839506172839506,0.6816534313442117,0.6839506172839506,0.6822300104547587,pc,Decision Tree,Randomized,0.1105477809906005,randomized_search_results.csv
0.8148148148148148,0.8191132262193506,0.8148148148148148,0.8158889344276651,pc,SVM,Randomized,3.621394634246826,randomized_search_results.csv
0.8246913580246914,0.8256812629930171,0.8246913580246914,0.8244913656809834,pc,Logistic Regression,Grid,0.0782926082611084,grid_search_results.csv
0.7901234567901234,0.7916319024123902,0.7901234567901234,0.7896383795221804,pc,Gradient Boosting,Grid,11.693965435028076,grid_search_results.csv
0.7530864197530864,0.7563675776007713,0.7530864197530864,0.7509206753379514,pc,KNN,Grid,0.1758077144622802,grid_search_results.csv
0.782716049382716,0.7860517911736074,0.782716049382716,0.7831224418686976,pc,Random Forest,Grid,1.676750898361206,grid_search_results.csv
0.6617283950617284,0.6642203654126001,0.6617283950617284,0.657422952771287,pc,Decision Tree,Grid,0.0517835617065429,grid_search_results.csv
0.8123456790123457,0.8134844734088476,0.8123456790123457,0.812268686268781,pc,SVM,Grid,0.6327886581420898,grid_search_results.csv
0.8222222222222222,0.8231587208782987,0.8222222222222222,0.8220255268602633,pc,Logistic Regression,Bayes,12.656334161758425,bayes_search_results.csv
0.7802469135802469,0.783207826386366,0.7802469135802469,0.7807221118270983,pc,Gradient Boosting,Bayes,100.06215596199036,bayes_search_results.csv
0.7679012345679013,0.7727516808688363,0.7679012345679013,0.7652352827931814,pc,KNN,Bayes,11.45705795288086,bayes_search_results.csv
0.7777777777777778,0.7805390652257068,0.7777777777777778,0.777584685030433,pc,Random Forest,Bayes,34.38124918937683,bayes_search_results.csv
0.6790123456790124,0.6759127811695451,0.6790123456790124,0.6751259152233452,pc,Decision Tree,Bayes,15.061073064804075,bayes_search_results.csv
0.8148148148148148,0.8159104771787521,0.8148148148148148,0.8146026880134342,pc,SVM,Bayes,18.697925567626957,bayes_search_results.csv
0.8197530864197531,0.8221244704391296,0.8197530864197531,0.8202226688362614,mi,Logistic Regression,Randomized,1.54581880569458,randomized_search_results.csv
0.7876543209876543,0.7922073359153549,0.7876543209876543,0.7866001395262127,mi,Gradient Boosting,Randomized,38.61060404777527,randomized_search_results.csv
0.7802469135802469,0.7857855448471581,0.7802469135802469,0.7751675082444196,mi,KNN,Randomized,0.345435619354248,randomized_search_results.csv
0.7925925925925926,0.7970136948088238,0.7925925925925926,0.7923765880489043,mi,Random Forest,Randomized,8.942840814590454,randomized_search_results.csv
0.7061728395061728,0.7046382301517689,0.7061728395061728,0.7048880868100172,mi,Decision Tree,Randomized,0.098581314086914,randomized_search_results.csv
0.8024691358024691,0.8092245217977183,0.8024691358024691,0.8041892097703508,mi,SVM,Randomized,3.643290281295776,randomized_search_results.csv
0.8197530864197531,0.8221244704391296,0.8197530864197531,0.8202226688362614,mi,Logistic Regression,Grid,0.0855851173400878,grid_search_results.csv
0.7950617283950617,0.7986038198052161,0.7950617283950617,0.795123671006909,mi,Gradient Boosting,Grid,11.163093090057371,grid_search_results.csv
0.7679012345679013,0.7711708034379446,0.7679012345679013,0.7673247708687603,mi,KNN,Grid,0.1726627349853515,grid_search_results.csv
0.8049382716049382,0.8079073600613867,0.8049382716049382,0.8049258616710121,mi,Random Forest,Grid,1.4505267143249512,grid_search_results.csv
0.6617283950617284,0.6642203654126001,0.6617283950617284,0.657422952771287,mi,Decision Tree,Grid,0.051631212234497,grid_search_results.csv
0.8148148148148148,0.8166562102811359,0.8148148148148148,0.8150580041513833,mi,SVM,Grid,0.6443607807159424,grid_search_results.csv
